text,label
"Je ne veux pas le bus climatisé, je prends le moins cher pour Abomey-Calavi",TRIP
"Finalement je reste, enlevez ma réservation pour Bembéréké",NOT_TRIP
Je cherche un transport pour mon neveu qui va à Hillacondji,TRIP
On est quatre à vouloir aller à Abomey ensemble,TRIP
"Je compte aller à Godomey dans 3 jours, vous avez de la place?",TRIP
C'est quoi le numéro de la mairie?,NOT_TRIP
Vous avez encore de la place pour Djougou à 6h?,TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
"Bonjour, je cherche un hôtel pas cher",NOT_TRIP
Je préfère partir tôt le matin pour Savalou,TRIP
Il y a une banque près d'ici?,NOT_TRIP
"Je ne pars plus à Porto-Novo, supprimez le billet",NOT_TRIP
"Finalement je reste, enlevez ma réservation pour Abomey-Calavi",NOT_TRIP
"Un aller-retour Allada, départ demain retour dimanche",TRIP
"Je ne pars plus à Bembéréké, supprimez le billet",NOT_TRIP
Si j'avais de l'argent j'irais bien à Kandi,NOT_TRIP
"Je veux 3 places pour Abomey, retour dans 5 jours",TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
On est quatre à vouloir aller à Lokossa ensemble,TRIP
Je veux déposer une réclamation officielle,NOT_TRIP
"Ma cousine doit aller à Allada, elle peut avoir une place?",TRIP
On est quatre à vouloir aller à Porto-Novo ensemble,TRIP
"Je ne pars plus à Porto-Novo, supprimez le billet",NOT_TRIP
Je veux déposer une réclamation officielle,NOT_TRIP
Je préfère le taxi-brousse pour Natitingou plutôt que le bus,TRIP
Je veux réserver Cotonou-Dassa pour cet après-midi,TRIP
"Finalement je reste, enlevez ma réservation pour Abomey",NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
Vous avez encore de la place pour Porto-Novo à 18h?,TRIP
Supprimez ma réservation pour Natitingou,NOT_TRIP
Quel est le prix jusqu'à Allada?,TRIP
Je préfère partir tôt le matin pour Nikki,TRIP
"Pas d'arrêts en route, je veux un direct pour Ouidah",TRIP
Quel est le prix jusqu'à Bohicon?,TRIP
Si j'avais de l'argent j'irais bien à Tanguiéta,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Bohicon",TRIP
C'est combien le trajet Parakou-Covè?,TRIP
"J'ai perdu mon billet, que dois-je faire?",NOT_TRIP
"Finalement je reste, enlevez ma réservation pour Parakou",NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
"C'est mon employé qui voyage, pas moi, direction Kandi",TRIP
Ma tante arrive de Savè et repart directement à Ouidah,TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
"Je ne veux pas attendre 2h, trouvez-moi un départ immédiat pour Parakou",TRIP
Comment je fais si je rate mon car?,NOT_TRIP
Deux billets adultes et un enfant pour Abomey-Calavi,TRIP
Vous avez un programme de fidélité?,NOT_TRIP
"Finalement je reste, enlevez ma réservation pour Kandi",NOT_TRIP
Si j'avais de l'argent j'irais bien à Lokossa,NOT_TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
"J'ai perdu mon billet, que dois-je faire?",NOT_TRIP
Mon frère doit aller à Parakou mais moi je reste ici,TRIP
C'est combien le prix du riz au marché?,NOT_TRIP
Je viens acheter un billet pour ma mère direction Abomey,TRIP
"Imaginons que je veuille aller à Abomey-Calavi, vous feriez quoi?",NOT_TRIP
"Si je voulais aller à Parakou, hypothétiquement, ce serait combien?",NOT_TRIP
Je cherche un transport pour mon neveu qui va à Kandi,TRIP
Je veux réserver Godomey-Bembéréké pour lundi prochain,TRIP
On est quatre à vouloir aller à Covè ensemble,TRIP
C'est pour ma belle-mère direction Allada demain,TRIP
"Je ne vais plus voyager, annulez ma réservation",NOT_TRIP
Vous avez un programme de fidélité?,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Cotonou",TRIP
C'est combien le trajet Cotonou-Porto-Novo?,TRIP
Vous acceptez les paiements mobiles?,NOT_TRIP
Vous avez un programme de fidélité?,NOT_TRIP
"Je compte aller à Abomey-Calavi ce soir, vous avez de la place?",TRIP
C'est quand les élections?,NOT_TRIP
Le match de foot commence à quelle heure?,NOT_TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
Je pensais peut-être aller à Porto-Novo un jour mais pas sûr,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Malanville",TRIP
Je voudrais un billet pour Porto-Novo aujourd'hui,TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
Y'a encore des billets disponibles pour Abomey-Calavi?,TRIP
Il faut présenter quels documents pour voyager?,NOT_TRIP
"Mon collègue part à Djougou, réservez pour lui",TRIP
"Je ne pars plus à Kandi, supprimez le billet",NOT_TRIP
"On m'a volé dans votre car hier, que faites-vous?",NOT_TRIP
"Ma cousine doit aller à Hillacondji, elle peut avoir une place?",TRIP
"Un aller-retour Allada, départ demain retour dimanche",TRIP
"Mon collègue part à Dassa, réservez pour lui",TRIP
Si j'avais de l'argent j'irais bien à Porto-Novo,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Parakou",TRIP
C'est possible de payer en plusieurs fois?,NOT_TRIP
Est-ce que je peux prendre un billet direction Abomey?,TRIP
Comment je fais si je rate mon car?,NOT_TRIP
"Ma cousine doit aller à Covè, elle peut avoir une place?",TRIP
Un aller-simple Dassa vers Natitingou s'il vous plaît,TRIP
"Mon collègue part à Dassa, réservez pour lui",TRIP
Réservez-moi une place pour Djougou ce matin matin,TRIP
On m'a donné une mauvaise place dans le véhicule,NOT_TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
"Mon collègue part à Covè, réservez pour lui",TRIP
Je voudrais un billet pour Dassa la semaine prochaine,TRIP
"Mon collègue part à Tanguiéta, réservez pour lui",TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
"Je ne pars plus à Allada, supprimez le billet",NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
"Un aller-retour Savè, départ demain retour dimanche",TRIP
Deux billets adultes et un enfant pour Malanville,TRIP
C'est quand les élections?,NOT_TRIP
Si j'avais de l'argent j'irais bien à Lokossa,NOT_TRIP
"Un aller-retour Djougou, départ demain retour dimanche",TRIP
"Mon collègue part à Savè, réservez pour lui",TRIP
Quel est le prix jusqu'à Dassa?,TRIP
Y'a encore des billets disponibles pour Lokossa?,TRIP
Il y a une banque près d'ici?,NOT_TRIP
Le car est parti sans moi alors que j'avais payé,NOT_TRIP
"Un aller-retour Cotonou, départ demain retour dimanche",TRIP
Quel temps fait-il aujourd'hui?,NOT_TRIP
Si j'avais de l'argent j'irais bien à Parakou,NOT_TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Savalou",TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Natitingou",TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Cotonou",TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
Le tarif pour Bohicon c'est combien actuellement?,TRIP
On m'a donné une mauvaise place dans le véhicule,NOT_TRIP
"Pas d'arrêts en route, je veux un direct pour Nikki",TRIP
Comment je fais si je rate mon car?,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Tchaourou",TRIP
Je préfère partir tôt le matin pour Abomey,TRIP
Je voudrais un billet pour Malanville demain,TRIP
Il reste des places pour le départ de 8h30?,TRIP
Je veux déposer une réclamation officielle,NOT_TRIP
Je cherche un transport pour mon neveu qui va à Abomey-Calavi,TRIP
"Je compte aller à Tchaourou ce matin, vous avez de la place?",TRIP
Annulez mon trajet pour Ouidah demain,NOT_TRIP
Vous avez un programme de fidélité?,NOT_TRIP
On est quatre à vouloir aller à Hillacondji ensemble,TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Tanguiéta",TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
"Je ne pars plus à Nikki, supprimez le billet",NOT_TRIP
"Pas d'arrêts en route, je veux un direct pour Parakou",TRIP
C'est quand les élections?,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
Je veux déposer une réclamation officielle,NOT_TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
Il faut réserver à l'avance ou on peut venir directement?,NOT_TRIP
Comment je fais si je rate mon car?,NOT_TRIP
"Je veux 3 places pour Godomey, retour dans 5 jours",TRIP
Le car de 15h45 pour Dassa est complet?,TRIP
Y'a encore des billets disponibles pour Nikki?,TRIP
Tu as l'heure exacte?,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Bohicon",TRIP
Quel est le prix jusqu'à Hillacondji?,TRIP
Vous avez encore de la place pour Covè à 6h?,TRIP
"Finalement je reste, enlevez ma réservation pour Nikki",NOT_TRIP
Je pensais peut-être aller à Godomey un jour mais pas sûr,NOT_TRIP
Le car est parti sans moi alors que j'avais payé,NOT_TRIP
Je préfère partir tôt le matin pour Bembéréké,TRIP
"Finalement je reste, enlevez ma réservation pour Bembéréké",NOT_TRIP
Comment je fais si je rate mon car?,NOT_TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
"Ma cousine doit aller à Ouidah, elle peut avoir une place?",TRIP
Il y a une banque près d'ici?,NOT_TRIP
"Imaginons que je veuille aller à Dassa, vous feriez quoi?",NOT_TRIP
Je veux réserver Porto-Novo-Parakou pour ce soir,TRIP
"Pas d'arrêts en route, je veux un direct pour Abomey",TRIP
C'est combien le trajet Parakou-Djougou?,TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Lokossa",TRIP
C'est pour ma belle-mère direction Savè demain,TRIP
Réservez-moi une place pour Nikki cet après-midi matin,TRIP
"Je ne pars plus à Tanguiéta, supprimez le billet",NOT_TRIP
Annulez mon trajet pour Djougou demain,NOT_TRIP
Annulez mon trajet pour Tanguiéta demain,NOT_TRIP
"Je veux 3 places pour Porto-Novo, retour dans 5 jours",TRIP
C'est pour ma belle-mère direction Tanguiéta demain,TRIP
Un aller-simple Covè vers Malanville s'il vous plaît,TRIP
Deux billets adultes et un enfant pour Bohicon,TRIP
Est-ce que je peux prendre un billet direction Abomey-Calavi?,TRIP
Vous faites des réductions pour les étudiants?,NOT_TRIP
Je cherche un transport pour mon neveu qui va à Bohicon,TRIP
Deux billets adultes et un enfant pour Porto-Novo,TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Hillacondji",TRIP
On m'a donné une mauvaise place dans le véhicule,NOT_TRIP
Annulez mon trajet pour Djougou demain,NOT_TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Porto-Novo",TRIP
Je cherche un transport pour mon neveu qui va à Nikki,TRIP
C'est possible de payer en plusieurs fois?,NOT_TRIP
"Pas d'arrêts en route, je veux un direct pour Savè",TRIP
"Mon collègue part à Natitingou, réservez pour lui",TRIP
Où est-ce que je peux changer de l'argent?,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Bembéréké",TRIP
Vous avez un numéro de téléphone pour les réclamations?,NOT_TRIP
"Je ne pars plus à Natitingou, supprimez le billet",NOT_TRIP
Deux billets adultes et un enfant pour Dassa,TRIP
C'est combien le trajet Savè-Porto-Novo?,TRIP
Je peux payer par MoMo ou c'est seulement cash?,NOT_TRIP
Mon bagage a été abîmé pendant le voyage,NOT_TRIP
"J'ai perdu mon billet, que dois-je faire?",NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Malanville",TRIP
Annulez mon trajet pour Tanguiéta demain,NOT_TRIP
Je pensais peut-être aller à Nikki un jour mais pas sûr,NOT_TRIP
"J'hésite encore entre voyager ou pas, donnez-moi des conseils",NOT_TRIP
C'est combien le trajet Malanville-Tanguiéta?,TRIP
Le match de foot commence à quelle heure?,NOT_TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Godomey",TRIP
"J'ai perdu mon billet, que dois-je faire?",NOT_TRIP
Donnez-moi n'importe quel véhicule sauf celui qui part à 6h pour Kandi,TRIP
C'est possible de payer en plusieurs fois?,NOT_TRIP
"Je ne veux absolument pas voyager avec ce chauffeur, changez-moi de car",TRIP
Il reste des places pour le départ de 18h?,TRIP
"Je refuse de passer par Allada, trouvez-moi un autre trajet pour Ouidah",TRIP
C'est combien le trajet Parakou-Nikki?,TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
"Pas d'arrêts en route, je veux un direct pour Porto-Novo",TRIP
On m'a donné une mauvaise place dans le véhicule,NOT_TRIP
On est quatre à vouloir aller à Bembéréké ensemble,TRIP
"Je souhaite réserver deux places pour Cotonou-Parakou demain matin.",TRIP
"Est-ce que le car de 18h pour Bohicon est toujours disponible ?",TRIP
"Je veux aller à Dassa en partant de Calavi.",TRIP
"Un billet aller simple pour Natitingou s'il vous plaît.",TRIP
"Y a-t-il un départ ce soir pour Porto-Novo ?",TRIP
"Je cherche un bus pour Djougou avec arrêt à Parakou.",TRIP
"Pouvez-vous me dire le prochain car pour Lokossa ?",TRIP
"Je voudrais connaître les horaires pour Savè.",TRIP
"Un aller-retour Cotonou-Ouidah pour après-demain.",TRIP
"Je préfère prendre le taxi-brousse plutôt que le bus.",TRIP
"Mon épouse veut voyager à Kandi la semaine prochaine.",TRIP
"Je dois me rendre à Malanville pour affaires.",TRIP
"Le trajet vers Tanguiéta coûte combien ?",TRIP
"Je prends trois places pour le voyage de groupe.",TRIP
"Y a-t-il une réduction pour les enfants ?",TRIP
"Je veux réserver pour le car de nuit vers le Nord.",TRIP
"Est-ce qu'on passe par Bohicon pour aller à Dassa ?",TRIP
"Je cherche un transport économique pour Abomey.",TRIP
"Le voyage Cotonou-Parakou dure combien d'heures ?",TRIP
"Je veux un billet flexible modifiable.",TRIP
"Mon frère part à Parakou mais moi je reste.",TRIP
"Je voudrais acheter un billet mais je ne sais pas la date exacte.",TRIP
"Est-ce que je peux réserver sans payer maintenant ?",TRIP
"Je prends deux adultes et un enfant pour Allada.",TRIP
"Le car a-t-il la climatisation ?",TRIP
"Y a-t-il des arrêts repas sur le trajet ?",TRIP
"Je veux éviter la route de Bohicon à cause des travaux.",TRIP
"Pouvez-vous m'indiquer le point d'embarquement à Godomey ?",TRIP
"Le prix inclut-il les bagages ?",TRIP
"Je voudrais un siège côté fenêtre si possible.",TRIP
"Est-ce qu'il y a une navette depuis l'aéroport ?",TRIP
"Je cherche un covoiturage pour Parakou.",TRIP
"Le trajet est-il sûr la nuit ?",TRIP
"Je veux réserver pour mon patron qui voyage demain.",TRIP
"Y a-t-il un départ tôt le matin pour Natitingou ?",TRIP
"Je prends le bus seulement si c'est direct.",TRIP
"Le car passe-t-il par Covè ou Zogbodomey ?",TRIP
"Je veux comparer les prix bus et taxi-brousse.",TRIP
"Pouvez-vous me garantir une place assise ?",TRIP
"Je voyage avec un animal de compagnie, c'est accepté ?",TRIP
"Le billet est-il remboursable en cas d'annulation ?",TRIP
"Je veux réserver mais j'attends confirmation de mon hôtel.",TRIP
"Y a-t-il des toilettes à bord ?",TRIP
"Le chauffeur parle-t-il français ?",TRIP
"Je veux un trajet avec le moins de correspondances possible.",TRIP
"Est-ce que le prix baisse si je prends l'aller-retour ?",TRIP
"Je dois être à Bohicon avant midi.",TRIP
"Le bus a-t-il le Wi-Fi ?",TRIP
"Je préfère un véhicule récent.",TRIP
"Y a-t-il une assurance incluse ?",TRIP
"Je veux réserver maintenant pour un voyage dans 3 mois.",TRIP
"Le car part-il de la gare routière de Cotonou ?",TRIP
"Je cherche un transport pour personnes à mobilité réduite.",TRIP
"Est-ce qu'on peut manger dans le car ?",TRIP
"Je veux un billet électronique plutôt que papier.",TRIP
"Y a-t-il une application pour suivre le bus en temps réel ?",TRIP
"Le trajet est-il plus rapide par la nationale ou la départementale ?",TRIP
"Je prends le voyage seulement s'il y a la climatisation.",TRIP
"Pouvez-vous m'envoyer le billet par SMS ?",TRIP
"Je veux réserver mais je n'ai pas encore choisi la date de retour.",TRIP
"Le car s'arrête-t-il près de l'hôpital de Parakou ?",TRIP
"Y a-t-il des prises électriques à bord ?",TRIP
"Je cherche un transport avec le meilleur rapport qualité-prix.",TRIP
"Le billet est-il nominatif ?",TRIP
"Je veux réserver pour un groupe de 10 personnes.",TRIP
"Est-ce qu'il y a une salle d'attente à la gare ?",TRIP
"Le voyage est-il recommandé pour une personne âgée ?",TRIP
"Je prends le transport le plus rapide quel que soit le prix.",TRIP
"Pouvez-vous me conseiller sur le meilleur itinéraire ?",TRIP
"Je veux éviter les routes en terre pendant la saison des pluies.",TRIP
"Y a-t-il un service de minibus pour les courtes distances ?",TRIP
"Le car a-t-il des ceintures de sécurité ?",TRIP
"Je veux réserver un billet mais je ne connais pas mon nom complet.",TRIP
"Est-ce qu'on peut payer en dollars ou seulement en francs CFA ?",TRIP
"Le chauffeur peut-il m'aider avec mes bagages ?",TRIP
"Je cherche un transport qui part après 20h.",TRIP
"Le billet comprend-il une bouteille d'eau ?",TRIP
"Je veux réserver maintenant et payer à l'embarquement.",TRIP
"Y a-t-il des vols réguliers vers les mêmes destinations ?",NOT_TRIP
"Comment puis-je contacter le service client ?",NOT_TRIP
"Je veux signaler un problème avec mon voyage précédent.",NOT_TRIP
"Pouvez-vous m'envoyer une facture pour ma réservation d'hier ?",NOT_TRIP
"Quelles sont vos conditions générales de vente ?",NOT_TRIP
"Je cherche un emploi de chauffeur dans votre entreprise.",NOT_TRIP
"Est-ce que vous avez une franchise à Porto-Novo ?",NOT_TRIP
"Comment devenir partenaire transporteur avec vous ?",NOT_TRIP
"Je veux investir dans votre compagnie de transport.",NOT_TRIP
"Pouvez-vous me parler de l'histoire des transports au Bénin ?",NOT_TRIP
"Quel est le temps qu'il fait à Parakou en ce moment ?",NOT_TRIP
"Je cherche un bon restaurant près de la gare de Cotonou.",NOT_TRIP
"Est-ce qu'il y a un hôtel pas cher à Bohicon ?",NOT_TRIP
"Pouvez-vous me recommander des sites touristiques à visiter ?",NOT_TRIP
"Je veux apprendre à conduire un bus.",NOT_TRIP
